﻿﻿"Time","__name__","activity_factor","agent_id","average_daily_volume","average_roundtrip_volume","base_balance","base_collateral","base_loan","combined_score","exported_netuid","gentrx_score","hotkey","id","instance","inventory_value","inventory_value_change","job","kappa","kappa_penalty","kappa_score","min_daily_volume","min_roundtrip_volume","miner_gauge_name","netuid","placement","pnl","pnl_change","pnl_factor","pnl_score","quote_balance","quote_collateral","quote_loan","score","sim_id","task","total_daily_volume","total_realized_pnl","total_roundtrip_volume","unnormalized_score","wallet","Value"
2026-06-19 07:03:40.000,miners,1,102,353177,174375,8273,0,0,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-114494,-7.94,bittensor,0.00864,0,0.502,268708,132207,miners,79,92,-114494,-7.94,1,1.02e-11,3902888,0,0,0.419,20260614_1422,validator_metrics,45206715,906,22320040,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,103,181830,75920,19997,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-715024,-11.8,bittensor,-0.00795,0,0.498,69057,20572,miners,79,186,-715024,-11.8,1,-6.12e-10,218875,0,0,0.107,20260614_1422,validator_metrics,23274253,-35813,9717736,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,104,19596,7503,10289,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-320056,-10.6,bittensor,-0.00508,0,0.499,1333,451,miners,79,144,-320056,-10.6,1,-1.15e-11,3301867,0,0,0.203,20260614_1422,validator_metrics,2508257,-5155,960335,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,107,437358,210173,638,0,0,0.401,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-73799,-5.35,bittensor,0.0351,0,0.507,348347,170065,miners,79,31,-73799,-5.35,1,1.71e-10,6243454,0,0,1.52,20260614_1422,validator_metrics,55981844,9052,26902198,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,108,88929,44374,8207,0,0,0.399,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-325883,-6.28,bittensor,0.0282,0,0.506,76967,38416,miners,79,63,-325883,-6.28,1,2.99e-11,3940793,0,0,0.685,20260614_1422,validator_metrics,11382903,1875,5679843,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,109,178877,84123,12135,18.9,28.3,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-365005,-7.07,bittensor,-0.000898,0,0.500,154595,74447,miners,79,136,-365005,-7.07,1,-1.09e-11,2808267,3135,4919,0.236,20260614_1422,validator_metrics,22896211,432,10767804,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,11,391106,188369,641,0,0,0.400,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-147648,-0.642,bittensor,0.0302,0,0.506,313526,147462,miners,79,51,-147648,-0.642,1,1.62e-10,6067568,0,0,0.838,20260614_1422,validator_metrics,50061528,8976,24111286,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,110,141871,70761,8085,0,0,0.397,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-297744,-5.30,bittensor,0.0155,0,0.503,120519,60181,miners,79,81,-297744,-5.30,1,2.12e-11,3971994,0,0,0.498,20260614_1422,validator_metrics,18159476,1515,9057469,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,112,414644,198613,642,0,0,0.400,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-66811,-0.626,bittensor,0.0313,0,0.506,315466,147475,miners,79,39,-66811,-0.626,1,2.2e-10,6257721,0,0,1.10,20260614_1422,validator_metrics,53074397,10982,25422403,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,114,441028,212383,639,0,0,0.401,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,105104,-0.608,bittensor,0.0398,0,0.508,345562,164442,miners,79,15,105104,-0.608,1,1.8e-10,6320063,0,0,2.69,20260614_1422,validator_metrics,56451630,7656,27185018,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,116,70905,34462,8509,11.2,15.8,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-28807,-4.88,bittensor,0.00467,0,0.501,54926,23953,miners,79,106,-28807,-4.88,1,1.88e-11,3864722,15455,23874,0.344,20260614_1422,validator_metrics,9075839,-184,4411105,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,117,111290,54530,8640,12.9,19.6,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-209363,7.56,bittensor,-0.00853,0,0.498,88553,41034,miners,79,193,-209363,7.56,1,-1.48e-10,3820064,19141,26276,0.0951,20260614_1422,validator_metrics,14245071,-11212,6979848,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,118,238041,117746,9283,0.750,1.12,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-423581,-12.5,bittensor,-0.000704,0,0.500,181029,89200,miners,79,112,-423581,-12.5,1,-3.2e-12,3566169,17598,26605,0.300,20260614_1422,validator_metrics,30469235,-2832,15071433,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,119,97864,48870,8384,0,0,0.398,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-406529,-17.2,bittensor,0.0200,0,0.504,59306,29599,miners,79,75,-406529,-17.2,1,1.79e-11,3887350,0,0,0.559,20260614_1422,validator_metrics,12526611,1179,6255368,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,12,431115,207104,641,0,0,0.402,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-36652,-0.778,bittensor,0.0421,0,0.508,332413,155610,miners,79,22,-36652,-0.778,1,1.91e-10,6271258,0,0,1.84,20260614_1422,validator_metrics,55182706,7353,26509351,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,120,493166,238485,639,0,0,0.403,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-189673,-0.706,bittensor,0.0531,0,0.511,360255,170255,miners,79,14,-189673,-0.706,1,2.29e-10,6026020,0,0,2.73,20260614_1422,validator_metrics,63125251,12399,30526085,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,121,152922,69513,14763,0,0,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,40139,-7.96,bittensor,0.00128,0,0.500,44215,9565,miners,79,115,40139,-7.96,1,-1.22e-13,2073734,0,0,0.292,20260614_1422,validator_metrics,19573966,-1211,8897634,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,122,172335,81187,10133,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-136814,-7.20,bittensor,-0.00805,0,0.498,139879,63824,miners,79,187,-136814,-7.20,1,-5.69e-11,3340578,0,0,0.106,20260614_1422,validator_metrics,22058876,-2937,10391922,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,123,40868,13237,12805,0,0,0.400,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,24157,-19.7,bittensor,0.0318,0,0.506,6014,510,miners,79,48,24157,-19.7,1,8.77e-11,2654692,0,0,0.894,20260614_1422,validator_metrics,5231154,9168,1694346,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,124,48387,17484,11887,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-15373,-32.4,bittensor,-0.00511,0,0.499,8041,3146,miners,79,146,-15373,-32.4,1,-3.76e-11,2896989,0,0,0.198,20260614_1422,validator_metrics,6193525,4603,2237913,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,125,399763,191477,639,0,0,0.399,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-151743,-0.713,bittensor,0.0255,0,0.505,325495,159231,miners,79,64,-151743,-0.713,1,1.45e-10,6202147,0,0,0.664,20260614_1422,validator_metrics,51169605,6809,24509058,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,126,310925,153100,8134,0,0,0.402,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,25369,-0.664,bittensor,0.0417,0,0.508,232304,111910,miners,79,29,25369,-0.664,1,8.27e-11,3962225,0,0,1.58,20260614_1422,validator_metrics,39798439,5901,19596814,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,127,148377,69118,10593,0,0,0.393,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-119439,-9.85,bittensor,-0.0115,0,0.498,67756,26817,miners,79,197,-119439,-9.85,1,-4.65e-11,3239499,0,0,0.0864,20260614_1422,validator_metrics,18992239,-7139,8847081,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,129,50771,18855,13083,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-19670,-10.0,bittensor,-0.00459,0,0.499,25015,9539,miners,79,145,-19670,-10.0,1,-1.75e-11,2540941,0,0,0.200,20260614_1422,validator_metrics,6498675,2184,2413413,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,13,166692,73938,643,0,0,0.398,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-637980,-5.64,bittensor,0.0182,0,0.504,147164,63560,miners,79,70,-637980,-5.64,1,1.38e-10,5833046,0,0,0.604,20260614_1422,validator_metrics,21336559,5914,9464052,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,130,387710,179552,19611,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-632485,-8.67,bittensor,-0.00794,0,0.498,118656,46476,miners,79,181,-632485,-8.67,1,-6.68e-10,285167,0,0,0.112,20260614_1422,validator_metrics,49626820,-36133,22982705,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,131,43957,16744,6154,6.16,20.0,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-307223,-12.5,bittensor,-0.00256,0,0.499,22599,7052,miners,79,116,-307223,-12.5,1,-2.33e-11,4586716,655,0,0.292,20260614_1422,validator_metrics,5626456,769,2143195,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,132,70217,34026,9097,11.2,15.9,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-26902,-17.4,bittensor,0.00485,0,0.501,54811,23245,miners,79,107,-26902,-17.4,1,1.86e-11,3684875,16849,24443,0.342,20260614_1422,validator_metrics,8987729,-1370,4355286,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,135,6019,3006,8203,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-21404,-12.1,bittensor,-0.00937,0,0.498,1840,920,miners,79,190,-21404,-12.1,1,-4.87e-12,3938652,0,0,0.102,20260614_1422,validator_metrics,770384,-290,384814,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,136,485750,222631,660,0,0,0.400,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,54178,-0.571,bittensor,0.0288,0,0.506,421034,189054,miners,79,46,54178,-0.571,1,1.37e-10,6264245,0,0,0.935,20260614_1422,validator_metrics,62175975,4039,28496748,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,137,317699,157537,7314,0,0,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-88171,-12.4,bittensor,0.0000306,0,0.500,243585,120599,miners,79,108,-88171,-12.4,1,1.17e-13,4205142,0,0,0.341,20260614_1422,validator_metrics,40665426,-361,20164689,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,138,231041,114261,7778,0,0,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-93464,-8.18,bittensor,0.00248,0,0.500,191407,95056,miners,79,105,-93464,-8.18,1,3.77e-12,4065813,0,0,0.351,20260614_1422,validator_metrics,29573285,138,14625363,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,139,169119,79612,10101,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-141081,-18.0,bittensor,-0.00829,0,0.498,133857,62588,miners,79,189,-141081,-18.0,1,-4.66e-11,3354069,0,0,0.102,20260614_1422,validator_metrics,21647217,-3074,10190337,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,14,382044,182750,642,0,0,0.400,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-222534,-0.652,bittensor,0.0324,0,0.506,304135,143020,miners,79,40,-222534,-0.652,1,1.64e-10,6143310,0,0,1.09,20260614_1422,validator_metrics,48901665,6278,23392031,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,140,88426,41102,10271,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-357818,-10.9,bittensor,-0.00561,0,0.499,56643,25668,miners,79,153,-357818,-10.9,1,-1.95e-11,3300897,0,0,0.173,20260614_1422,validator_metrics,11318487,-7166,5261081,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,141,249846,123349,7317,0,0,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-68747,-12.2,bittensor,0.00850,0,0.502,186121,92012,miners,79,83,-68747,-12.2,1,2.39e-11,4217998,0,0,0.497,20260614_1422,validator_metrics,31980307,1354,15788664,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,143,377115,167528,640,0,0,0.401,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-197890,-0.747,bittensor,0.0352,0,0.507,355212,154514,miners,79,30,-197890,-0.747,1,1.85e-10,6017832,0,0,1.53,20260614_1422,validator_metrics,48270696,8151,21443635,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,144,76495,24693,19314,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-172006,-20.8,bittensor,-0.00342,0,0.499,33975,4568,miners,79,134,-172006,-20.8,1,-5.07e-11,705992,0,0,0.238,20260614_1422,validator_metrics,9791358,9787,3160662,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,145,436671,209032,638,0,0,0.403,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-364140,-0.665,bittensor,0.0502,0,0.510,356657,167163,miners,79,2,-364140,-0.665,1,2e-10,6123465,0,0,12.1,20260614_1422,validator_metrics,55893901,12077,26756066,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,146,372306,164848,638,0,0,0.399,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-199264,-0.635,bittensor,0.0271,0,0.505,350663,147683,miners,79,47,-199264,-0.635,1,1.46e-10,6016883,0,0,0.928,20260614_1422,validator_metrics,47655159,6785,21100585,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,147,331832,150952,20134,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-593176,-18.5,bittensor,-0.00794,0,0.498,93252,33991,miners,79,182,-593176,-18.5,1,-6e-10,234495,0,0,0.111,20260614_1422,validator_metrics,42474436,-33799,19321863,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,148,25062,11403,7221,0,0,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-227571,-11.1,bittensor,0.00430,0,0.501,14204,6704,miners,79,101,-227571,-11.1,1,6.13e-12,4216540,0,0,0.369,20260614_1422,validator_metrics,3207939,149,1459522,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,149,70160,34159,8770,13.7,21.7,0.195,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,1782,-8.62,bittensor,-0.000515,0,0.247,43753,19892,miners,79,159,1782,-8.62,1,0,3802622,11461,17151,0.151,20260614_1422,validator_metrics,8980418,21.5,4372351,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,15,168956,74641,639,0,0,0.401,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-708157,-0.662,bittensor,0.0379,0,0.508,149019,63136,miners,79,17,-708157,-0.662,1,1.62e-10,5801358,0,0,2.33,20260614_1422,validator_metrics,21626334,6906,9554041,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,150,177284,87594,8613,1.27,1.87,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-401775,-13.6,bittensor,-0.00335,0,0.499,143128,70040,miners,79,125,-401775,-13.6,1,-2.55e-11,3776886,18140,27784,0.270,20260614_1422,validator_metrics,22692394,-4406,11212007,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,151,212735,97690,636,0,0,0.388,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-37976,-0.623,bittensor,-0.0436,0,0.491,190130,85057,miners,79,207,-37976,-0.623,1,-3.13e-10,6092862,0,0,0.0659,20260614_1422,validator_metrics,27230091,-21210,12504320,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,152,7787,3775,8121,0,0,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,21506,-7.78,bittensor,0.00768,0,0.502,3518,1669,miners,79,89,21506,-7.78,1,5.81e-12,3964594,0,0,0.441,20260614_1422,validator_metrics,996789,414,483180,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,153,51792,24929,8623,8.25,10.9,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,22241,-11.6,bittensor,0.000614,0,0.500,31660,13217,miners,79,118,22241,-11.6,1,4.26e-12,3833255,8777,12804,0.286,20260614_1422,validator_metrics,6629329,1863,3190851,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,154,21533,8422,10284,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-381255,-10.4,bittensor,-0.00462,0,0.499,3563,1368,miners,79,143,-381255,-10.4,1,-2.09e-11,3296902,0,0,0.217,20260614_1422,validator_metrics,2756281,-4113,1078044,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,155,143163,66262,12299,29.5,45.5,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-422987,-12.3,bittensor,-0.000319,0,0.500,120136,57332,miners,79,139,-422987,-12.3,1,-7.58e-12,2706426,1867,2659,0.230,20260614_1422,validator_metrics,18324866,3087,8481522,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,156,76319,35137,10282,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-397451,-9.73,bittensor,-0.00557,0,0.499,51114,20971,miners,79,150,-397451,-9.73,1,-1.15e-11,3291258,0,0,0.186,20260614_1422,validator_metrics,9768864,-8082,4497553,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,157,111879,55937,7874,0,0,0.393,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-145265,-11.7,bittensor,-0.0120,0,0.498,52107,26054,miners,79,200,-145265,-11.7,1,-6.16e-12,4036372,0,0,0.0817,20260614_1422,validator_metrics,14320546,-445,7159906,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,158,124763,57437,10470,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-127255,-11.2,bittensor,-0.00911,0,0.498,69515,27108,miners,79,195,-127255,-11.2,1,-4.82e-11,3266481,0,0,0.0935,20260614_1422,validator_metrics,15969669,-7622,7351914,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-19 07:03:40.000,miners,1,16,63165,30492,9017,5.50,7.91,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-17338,-10.5,bittensor,0.00526,0,0.501,54362,23391,miners,79,102,-17338,-10.5,1,1.69e-11,3714785,15888,23729,0.366,20260614_1422,validator_metrics,8085078,-417,3902971,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
